Links,Texts,Text
https://navavani.org.in/wp/archives/1148,चन्द्रोदयः। – विजयन् वि. पट्टाम्बी,"उदेति मेघमालासु तत्रैवास्तं करोति च।
उदयास्तमयं दृश्यं सर्वचित्तप्रचोदकम्।।
तारकानायकं पश्य रजतकान्तिसमन्वितम्।
पश्यतां बालकेभ्यः स ददाति सुखदर्शनम्।।
मृगं वा स शशाङ्कं वा उदरे वहति सदा।
शशाङ्कश्च मृगाङ्कश्च तस्य नामद्वयं स्मृतम्।।
बालकैस्तु प्रियश्चन्द्रः मामा मामेति गीयते।
चन्द्रिका कस्य वा नेष्टा सुनेत्रद्वयधारिणाम्।।"
https://navavani.org.in/wp/archives/951,यदा तदा प्रयोगः – श्री एन्.के रामचन्द्रः।,"यदा सूर्यः उदेति तदा कमलानि विकसन्ति। अस्मिन् वाक्ये कमलानां विकासः सूर्योदयसमये इत्याशयमस्ति। सूर्योदयः प्रसिद्धः कमलानां विकासः अप्रसिद्धः। अतः व्यक्तस्य व्यापारस्य सूचना यदा- तदा प्रयोगेन साध्यते।
‘यस्य च भावेन भावलक्षणम्’ इति सूत्रम्। भावस्य सप्तमीप्रयोगे अपि अयमेवार्थः। यथा – सूर्ये उदयति कमलानि विकसन्ति। अस्य प्रोयगस्य सति सप्तमि प्रयोगः इति कथ्यते। गोसु दुह्यमानासु गतः इत्युक्ते गमनसमयः कः इति व्यक्तता नास्ति। परं गोदोहनसमयमधिकृत्य व्यक्तता अस्ति। अतः गमनं गोदोहनवेलायामेव इति निर्णयः।
उदा-       यदा अध्यापकः कक्ष्यायां प्रविशति तदा छात्राः उत्तिष्ठन्ति।
यदा घण्टानादः श्रुतः तदा छात्राः भोजनार्थं गताः।
यदा मेघाः गर्जन्ति तदा मयूराः नृत्यन्ति।"
https://navavani.org.in/wp/archives/2717,*കേരളപ്പിറവി* ===============*ഹരിപ്രസാദ് കടമ്പൂര്.,"അമ്മയ്ക്കില്ല പിറന്നാളും
സദ്യയും കോടിവസ്ത്രവും
ഷഷ്ടിപൂര്‍ത്തികഴിഞ്ഞിട്ടും
എത്തിയില്ലമ്മയെങ്ങുമേ!
ആര്‍ക്കും വേണ്ടാതെ നോക്കാതെ
ചിതല്‍ മാറാലകെട്ടിയും
കിടക്കും വീട്ടിലാണമ്മ
കിടന്നീടുന്നതിപ്പൊഴും
നൂറായിരം പൊന്നുമക്കള്‍-
ക്കമ്മയാണവളെങ്കിലും
അനാഥയായ്ക്കിടപ്പായീ
തെക്കോട്ടു തലവച്ചവള്‍
അവളോതുന്നൊരാ ഭാഷ-
കേള്‍ക്കാനിഷ്ടപ്പെടാത്തവര്‍
മറ്റുള്ളവയ്ക്കു പിന്നാലെ
പായുന്നൂ നീചബുദ്ധികള്‍
മരിച്ചുപോവതിന്‍ മുന്നെ
അമ്മ മൂടിപ്പുതച്ചിടും
പച്ചോടം കൈയ്ക്കലാക്കാനായ്
ശ്രമിപ്പൂ ചില കോവിദര്‍
പെറ്റമാതാവിനെ, പൊന്നു-
വിളയിക്കുന്ന ധാത്രിയെ
മുറിച്ചു വിറ്റു കാശാക്കി
കീശവീര്‍പ്പിക്കയാം ചിലര്‍
ആര്‍ക്കും വേണ്ടാത്തൊരീയമ്മ
ചക്രശ്വാസം വലിക്കവേ
പട്ടടത്തീയൊരുക്കാനാ-
യൊരുക്കൂട്ടുകയാം ചിലര്‍
പെറ്റാലുമില്ല ചത്താലും
പുലയെന്നുള്ള മട്ടിലായ്
നിര്‍ജ്ജീവമിങ്ങിരിപ്പുണ്ട്
ചില സാഹിത്യമൗനികള്‍.
ഇതൊന്നു മറിയാതെങ്ങോ
വാഴുന്ന നയകോവിദര്‍
കോവിദാരധ്വജത്തിന്റെ
കാറ്റുകൊള്ളും തിരക്കിലാം
അമ്മയ്ക്ക് വായ്ക്കരിയിടാന്‍
അരിയും തേടിയോടിനാന്‍
സപ്തശൈലങ്ങളും താണ്ടി
ചില തത്പരകക്ഷികള്‍
തുലവര്‍ഷമഴക്കാറില്‍
വന്നിറങ്ങേണ്ടൊരാ മകള്‍
അമ്മയെ ത്തൊട്ടുതഴുകാന്‍
മടിച്ചെങ്ങോ ഗമിക്കയായ്
മുക്കിത്തുടക്കുവാന്‍ പോലും
ആവാതമ്മ കുഴങ്ങവേ
വിണ്ടുകീറുന്നിതാ ദേഹം
വെള്ളരിക്കണ്ടമെന്നപോല്‍
അമ്മതന്‍ കൈപിടിക്കേണ്ട
നവയൗവനമിപ്പൊഴും
മരുന്നിന്റെ മയക്കത്തില്‍
എങ്ങോ വീണുകിടപ്പിലായ്
സാന്ത്വനോക്തികളോതേണ്ട
ബുദ്ധവാര്‍ദ്ധക്യമെപ്പൊഴും
ഹരിസ്മരണയില്ലാതെ
ലഹരിയ്ക്കായ് ഗമിക്കായ്
തീപുയ്ക്കാത്ത വീടിന്റെ
പുറം തിണ്ണയിലിപ്പൊഴും
അനാഥബാല്യം ചോറിന്നായ്
കൈനീട്ടി വിലപിപ്പതും
രാവിന്‍ മൗനം മുറിച്ചെങ്ങോ
പെണ്‍മക്കള്‍ കരയുന്നതും
നെഞ്ചുകീറിപ്പിളര്‍ന്നേതോ
മകന്‍ കൊലവിളിപ്പതും
ആസന്നമൃത്യുവാ,മമ്മ
അസ്പഷ്ടം കേട്ടു ഞെട്ടവേ
പിറന്നാളിന്‍ പ്രഘോഷത്തി-
നൊരുങ്ങീ ചില സജ്ജനം.
… … …. ….
ഈമട്ടെങ്ങും പ്രപഞ്ച-പ്രകടനനടുവില്‍
പെട്ടു ശ്വാസം വലിക്കാ-
നാവാതേറെക്കുഴങ്ങും ജനനി!
തവ പിറന്നാളഹോ! മോദപൂര്‍വ്വം
പുത്രന്മാര്‍ *പുത്-ഇതിപ്പേര്‍ പെരുകിയ നരകത്തീന്ന് മോക്ഷം തരേണ്ടോര്‍*
കൊണ്ടാടിക്കണ്ടിടുമ്പോള്‍ ചിലതിഹ പറയു-
ന്നിന്നു ഞാന്‍ ഖേദപൂര്‍വം..
😥😥🙏🏻🙏🏻😥😥"
https://navavani.org.in/wp/archives/2268,शिवकेशवेशिपञ्चरत्नस्तोत्रम् – शङ्करनारायणः आनक्करा।,"(स्तोत्रमिदं संस्कृतभाषापक्षे
गङ्गापक्षे च व्याख्यातुं शक्यते।)
 
कलासु पूर्णा सकलासु पूर्णा
प्रयोगपूर्णा∫पि च योगपूर्णा।
वाण्यापगा संस्कृतवर्णपूर्णा
तनोतु नो शं शिवकेशवेशी।।
 
प्रपञ्चसारा∫खिलवेदसारा
सदुक्तिपुष्टा∫प्यसदुक्तिपेष्टा।
धिया प्रभूता∫∫त्मधिया च पूता
तनोतु नो शं शिवकेशवेशी।।
 
क्रियाविशुद्धा पदवाक्यशुद्धा
रसैः प्रसिद्धोपनिषत्सु श्रद्धा।
सदा प्रबुद्धा स्वरसन्निबद्धा
तनोतु नो शं शिवकेशवेशी।।
 
सतां शरण्या स्वजनैर्वरेण्या
नमस्कृता निर्जरराजवेण्या।
कृतारिलज्जा सुरसंघपूज्या
तनोतु नो शं शिवकेशवेशी।।
 
लसत्तरङ्गाभिनवा रसाढ्या
स्वसेवकेभ्यो शिवदानदक्षा।
सतां विरक्त्युन्मुखमुक्तिदात्री
तनोतु नो शं शिवकेशवेशी।।
 
यो वै पुमान् पूरितभक्तियुक्तः
भजेत् प्रभाते शिवकेशवीं ताम्।
वाण्यापगानुग्रहपूरितस्य
न तस्य वाणी स्खलिता कदापि।।"
https://navavani.org.in/wp/archives/1833,मातृस्नेहः।,"कविता – वि.विजयन् पट्टाम्बी।
 
 
 
माता∫स्ति मामक गेहे
गेहस्य शोभां तनोति।
मातरं नित्यं प्रणम्य भक्त्या
विद्यालयः मया गम्यः।
जन्मनः पूर्वं सा साध्वी-मम
सौभाग्यकारणं जातम्।
पूर्वे वयसि च नित्यं जल-
पानं च भोज्यं च दत्तम्।
वर्णयुतकं मे वस्त्रं – तया
धारितं सर्वमङ्गेषु।
क्षीरं मधुरसभोज्यं -तया
पानाय नित्यं प्रदत्तम्।
पुस्तकं स्यूते निक्षिप्य – मम
हस्ते तया नित्यं दत्तम्।
मध्याह्नभोजनं पात्रे नित्यं
सस्नेहं मह्यमयच्छम्।
मामकमाता मे इष्टा – तस्याः
भाषणं श्रोत्रपियूषम्।
प्रत्यक्षदेवता माता – मया
नित्यं प्रणामश्च कार्यः।।"
https://navavani.org.in/wp/archives/953,वेदगणितसूत्राणि। by Raman kizhakkedath.,"१. एकाधिकेन पूर्वेण।
ഈ സൂത്രവാക്യത്തിന്റെ അര്‍ത്ഥം മുമ്പുള്ളതിനേക്കാള്‍ ഒന്ന് അധികം എന്നാണ്. ഇതിന്റെ ഒരു ഉപയോഗം 5എന്ന അക്കത്തില്‍ അവസാനിക്കുന്ന സംഖ്യകളുടെ വര്‍ഗ്ഗം കാണുന്നതിനാണ്.
ഉദാഹരണമായി 15-ന്റെ വര്‍ഗ്ഗം കാണുവാന്‍ 1/5 എന്നിങ്ങനെ എഴുതുക. 5-ന്റെ വര്‍ഗ്ഗം എല്ലായ്പോഴും 25ആയിരിക്കും. പിന്നീട് 1 ആണ് പൂര്‍വ്വമായി വരുന്ന സംഖ്യ. ഇതിനേക്കാള്‍ 1 അധികം =2. 2നെ 1 കൊണ്ട് ഗുണിക്കുക =2. അപ്പോള്‍ 2/25 അഥവാ 225 എന്നു കിട്ടുന്നു.
2/5-ന്റെ വര്‍ഗ്ഗം കിട്ടുവാനായി 2+1 = 3. ഇതില്‍ 2-നെ 3 കൊണ്ട് ഗുണിക്കുക. 6 എന്ന് കിട്ടും. ഇപ്പോള്‍ 6/25 അഥവാ 625 എന്ന് വര്‍ഗ്ഗം കിട്ടുന്നു.
ഇപ്രകാരം..
എന്ന് കാണാവുന്നതാണ്.
ഇതിന്റെ വപരീതം ചെയ്താല്‍ 25-ല്‍ അവസാനിക്കുന്ന സംഖ്യകളുടെ വര്‍ഗ്ഗമൂലം കാണാം.
ഉദാഹരണമായി 625-ല്‍ 6-നെ 2 ഘടകങ്ങളാക്കുക. തൊട്ടടുത്ത സംഖ്യകളായിരിക്കണം. അതായത് 2 ഗുണം 3. ഇതില്‍ ചെറിയ സംഖ്യ എടുക്കുക പിന്നീട് 25-ന്റെ വര്‍ഗ്ഗമൂലം 5 ഇടുക. 2/5 അഥവാ 25 എന്ന് കിട്ടുന്നു. 625 -ന്റെ വര്‍ഗ്ഗമൂലം 25 ആണ്.
ഇനി മറ്റു സംഖ്യകളുടെ വര്‍ഗ്ഗമൂലം കണ്ടുനോക്കൂ.."
https://navavani.org.in/wp/archives/949,"।।ककारपरिचायनम्।। (सम्भाषणकविता) हरिप्रसाद्,वि.टि.कटम्बूर्।","कुतः आगच्छति मित्र, भवान्?
आगच्छामि मम भवनात्।
रात्रौ गच्छति कुत्र सखे?
आपणमधुना गच्छामि।
किमर्थम्  आपणगमनं ते?
आवश्यकमपि लवणं मे ।
किं तव हस्ते मम मित्र?
मामकहस्ते करदीपः
(अर्धहोरानन्तरम्)
कदा भवान् प्रत्यागतवान्?
प्रत्यागतवानधुनाहम्।
कति(कियत्) रूप्यकाणि लवणस्य?
दशरूप्यकाणि लवणस्य।
कथं  भवान् प्रत्यागतवान्?
केवलपादोस्म्यागतवान्।
पुनर्मिलावः शुभरात्रिः
तथास्तु मित्र, गच्छामि।।
(अस्याः कवितायाः प्रकाशनाधिकारः लेखके निक्षिप्तम्)"
https://navavani.org.in/wp/archives/957,कविता – टि. वत्सलादेवी।,"त्यज मां सुहृदः।
एकशतात्मकवर्षाणि जीवितं
यापितो∫हं भूमौ तुष्टिपूर्णम्।
भूलोकवासि मनुजास्तुमामद्य
त्याज्य इत्येवं प्रघोषयन्ति।।
पारिस्थितिक विपत्तिति घोषणम्
श्रूयते सर्वदा दिक्षु दिक्षु।
भूतले जीविसहस्राणां सञ्चयः
आदिमकाले अनादिकाले। ।
मृत्युमुपगताः मृण्मयो भूताश्च
भूगर्भगर्ते गताश्च मेदः।
वर्षाण्यतीतान्ययुतसहस्राणि
रासविपर्ययो जात ऐव। ।
पेट्रोळियमिति नामकं वस्तु तत्
भूगर्भसञ्चयस्तत्र तत्र।
बुद्घिमन्तःखलु मानवाः ते द्रुतं
मेदिनीं दोहनं कर्तुकामाः ।।
यन्त्रखनित्रादि नूतनवस्तूनि
निर्मीय सज्जाश्च व्यापृताश्च।
आनीय वस्तुं च व्यस्तञ्च कृत्वा तु
मर्त्यस्योपकारकं चकार। ।
शास्त्रपरीक्षणं देशोपकारकं
तत्कदाचित्परं दोषरूपम्।
वाहनानां शीघ्र धावनं टार्
धूमरहितमहानसञ्च। ।
भाररहित वहनीयवस्तूनि
वश्यमनोहर शिल्पाश्च भो ।
रूपविपर्यये दक्षो हमत्र मे
वक्रतां शीघ्रतां क्षिप्रसाध्यम्। ।
अल्पोहमत्र मेस्थानं तथाप्यहं
पेट्रोलियोत्पन्न एव मित्र।
नित्योपयोगीनि वस्तून्यनेकानि
मदायत्तजातानि भूतले∫त्र। ।
अन्योपकाराश्च सन्ति अनेकाश्च
यावच्च सत्गुणवान् च नाहम्।
मृणमयभूमावयुतसंवत्सर–
कालमतीतेपि नैव नाशो ।।
भूयादतो भूमेर्सत्तां विनश्यति
भूतलवासिनां नाशहेतु ।
वशयललितमनोहरभावेन
आगत घोरपिशाच एव।।
जाग्रत घोषणं श्रुण्वन्तु मानवा
स्वात्मविपदं परित्यजन्तु।
हस्ते तु स़ञ्चिकामादाय गच्छन्तु
मह्यं क्यजन्तु नराश्च भू।।
आत्मसमर्पणं कर्तुमिच्छाम्यहं
भूयो पि भूमातुश्रेयसेद्य।
सात्विकश्रेष्ठमुनिसत्तमैरिव
सन््त्यजे मामकजीवनं हि।।"
https://navavani.org.in/wp/archives/944,आयुर्दानं महादानम्। – डो. कोरमङ्कलं कृष्णकुमारः,"नियमः।
आसनम्।
प्राणायामः।
प्रत्याहारः।
ध्यानम्।
धारणा।
समाधिः।

हस्तौ।
उरः।
पादौ।
जानू।

बालः।
ग्रहः।
ऊर्ध्वाङ्गः।
शल्यः।
दंष्ट्रा।
जरा।
वृषः।
आयुर्वेदचिकित्सापद्धत्याःअष्टाङ्गान्येव अत्र प्रतिपाद्यः।  ആയുര്‍വേദത്തിനു പുറമെ, യോഗശാസ്ത്രത്തിലും തന്ത്രശാസ്ത്രത്തിലുമൊക്കെ അഷ്ടാംഗങ്ങളെക്കുറിച്ച് പ്രതിപാദിക്കുന്നുണ്ട്."
https://navavani.org.in/wp/archives/942,बालकविताः – मुत्तलपुरम् मोहन्दास्।,
https://navavani.org.in/wp/archives/938,अधुनातननीतिसारः।डो. हरिप्रसाद् कटम्पूर् ।,"(प्रसिद्धानां नीतिसारश्लोकानां कालिकमाक्षेपहास्योपेतञ्च छायानुकरणम्)
 
 
 
 
१.            सर्वे भवन्तु रोगार्ताः।
               सर्वे सन्तु च निर्धनाः।
               सर्वे दुःखानि पश्यन्तु
               मामेकं च सुखीं कुरु।।
२.            किं वदन्तिं छलं ब्रूयात्
               न ब्रूयात् सत्यमेकदा।
               अप्रियन्तु सदा ब्रूयाद्
               एष धर्मोधुनातनः।।
३.            नह्युद्यमेन सिद्ध्यन्ति
               कार्याणि तु मनोरथैः।
              अलसाय स्वपुत्राय
               पिता यच्छति भोजनम्।।
४.            शुक्लपक्षे तथा कृष्णे
               न हि चन्द्रस्य तुल्यता।
               सम्पत्तौ च विपत्तौ च
               महतां नैकरूपता।।
५.            सर्वं दैवमिति ज्ञात्वा
               त्यजेदुद्योगमात्मनः।
               अतिशीतजलं लब्धं
               विनोद्योगं हिमालयात्।।
६.            उत्सवे व्यसने चैव
               विवाहे विजये तथा।
               ददाति मद्यं यो भूरि
               स एव प्रियबान्धवः।।
७.            अयं निजः परो वेति
               गणना लघुचेतसाम्।
               विशालहृदयानान्तु
               स्त्रियः सर्वाः स्वपत्नयः।।
 
८.            अन्तर्जालाच्च पादन्तु
               पादं शिष्यस्तु ‘टीवि‘तः।
               पादन्तु दूरवाण्याश्च
               पादं मित्राच्च स्वीकुरु।।
 
९.            शीघ्रता स्पष्टता मौढ्यं
               गद्गदं वायसस्वरम्।
               वाक्यस्यापूर्णता चेति
               षडेते पाठका गुणाः।।
 
१०.          धनं यस्य बलं तस्य
               निर्धनस्य कुतो बलम्?
              ‘क्वट्टेषन्‘ संघमाहूय
               धनी शत्रून् विनश्यति।।
 
११.          न चिन्तयेत् विपत्तीनाम्
               आदावेव प्रतिक्रिया।
               न क्रीणाति गृहे रोगी
               आम्बुलन्स् नाम वाहनम्।।
 
१२.          कदम्बपुरवास्तव्य–
               वाक्यसारमिदं द्वयम्।
               परोपकारो दुःखाय
               परद्रोहं सुखाय च।।
(एवं कदम्बपुरवास्तव्येन मया विलोमदृष्टिना निजमित्राणामुद्बोधनाय विरचिते
अधुनातननीतिसारे प्रथमो भागः असमाप्तः।।)"
https://navavani.org.in/wp/archives/935,मम सन्ततसहचारी – मुत्तलपुरं मोहन्दास्।,"मया सहैव स सञ्चरति।
पदमनुपदमनुसरति स माम्।
कदापि त्यजति न मम साह्यम्।
सहैव क्रीडति हसति च रोदिति।
सहैव वदति च भक्षयति।
सहैव स्वपिति मया स च नित्यम्।
तथैव स्वापादुत्थानम्।
कुतः सः गच्छति नाहं जाने
तमसि विहाय च मामनिशम्
तथापि पुनरागच्छति शीघ्रं
प्रकाशस्फुरणे ममान्तिकम्॥"
https://navavani.org.in/wp/archives/933,ध्येयवाक्यानि।,"अल्पाक्षरैः अनन्त, गाम्भीर्य, गहनार्थयुक्तानि तादृशध्येयवाक्यानि गुरुः इव, मित्रमिव, श्रेयोभिलाषी इव अस्मान् निरन्तरं प्रेरयन्ति। जीवनयाने सत्प्रदर्शनं कुर्वन्ति। सूत्र, मन्त्र, तन्त्र, सूक्ति, सुभाषितरूपेण असंख्याकानि प्रेरणावाक्यानि सन्ति। तानि पठ्यमानाः जनाः नूतनोत्साहं, चैतन्यं, स्फूर्तिं च प्राप्नुवन्ति ।
उदाहरणरूपेण कानिचन ध्येयवाक्यानि पश्यामः –
भारतप्रशासनादारभ्य अनेकप्राशासनिककार्यनिर्वहणसंस्थाः, प्रशासनिकतदितरविद्यासंस्थाः, स्वच्छन्दसेवाधार्मिकसांस्कृतिकसंस्थाः च विविधग्रन्थेभ्यः विविधसंस्कृतसूक्तीः ध्येयवाक्यरूपेण स्वीकृत्य स्व स्व लक्ष्यसाधने प्रेरणां लभन्ते। एतत् संस्कृतभाषायाः औन्नत्यं प्रकटयति ।
एवं बहुविध संस्कृतसूक्तयः अस्मान् निरन्तरं प्रेरयन्ति, एषा संस्कृतभाषायाः महिमा अस्ति।"
https://navavani.org.in/wp/archives/930,विजयते तवेप्सितम् – श्री मुत्तलपुरं मोहनदासः।,"जगदधीश! त्वां स्तुवन्ति सकलमानवास्सदा
निगदितो मनीषिभिश्च त्वं परात्मदैवतम्।
विजयते तवेप्सितं सदापि जगति निश्चितं
सदयमातनोतु नित्यमङ्गलं दयानिधे!
दिनकरं दिने दिने दिनात्यये निशाकरं
पुनरसंख्यतारका विलोकयामहे दिवि।
अहो! विचित्रमद्भुतं त्वदीयसर्गवैभवं
कथं नु पारयेम तस्य संस्तवाय हे प्रभो!
सागरे समुद्धते समुन्नते च पर्वते
द्योतते विभो! भवद्गभीरता नमोस्तु ते।
त्वां स्तुवन्ति कलकलं खगाश्च निम्नगाश्च भो!
त्वां वदन्ति सर्वशक्तमिति च तत्त्ववेदिनः।
जगदहो कियन्मनोज्ञमथ च मर्त्यजीवितं
नियतमत्र जन्म लब्धमिति च पुण्यहेतुकम्।
सफलमस्तु त्वत्कृपावरेण भुवनजीवनं
सकललोकनाथ! दुरितमोचनं विदेहि भो!"
https://navavani.org.in/wp/archives/927,कविता – अनन्त पंढरीनाथ कुलकर्णी ।,"पठने पाठने वार्तालापे प्रष्ने तथोत्तरे ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।१।।
तर्के वितर्के संवादे विवादे गुप्तभाषणे ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।२।।
कोलाहले च कलहे मिलने मेलने तथा ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।३।।
विचारे शास्त्रचर्चायां पूजायां यज्ञकर्मणि ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।४।।
स्वागते चैव सत्कारे सहभोजन-पानयोः ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।५।।
संबोधने तथाह्वाने निर्देशे स्वीकृतौ तथा ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।६।।
आदाने च प्रदाने च पृच्छायां प्रतिबोधने ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।७।।
अभ्यत्थानेsनुगमने प्रणामे च तथाशिषि ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।८।।
कथोपकथने रम्ये चटुले चाटुभाषिते ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।९।।
अशिष्टवाक्प्रयोगेsपि हास्ये व्यङ्गे च नर्मणि ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।१०।।
धन्यवादप्रदानेच प्रशंसायां विगर्हणे ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।११।।
नाsत्र श्रमो न हानिर्वा न दोषो न च निन्दनम् ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।१२।।
गुरूणामथ शिष्याणां सर्वेषां पादपद्मयोः ।
वदन्तु संस्कृतं सर्वे गुरु शिष्या निरंतरम् ।।१३।।"
https://navavani.org.in/wp/archives/924,"स्वातन्त्र्यगीतम्। कविता – Pradeepkumar, Belljur GHSS, Kasargod.","गायामो वयमुच्चैरुच्चैः
स्वातन्त्र्यस्य सुगीतम्।
वहाम नूनं जन्मधरित्र्याः
त्रिवर्णपताकामेवम्।।
भारतमेकम् एकं भवति
एका भारताजनता।।
एको धर्मः एका माता
समानरक्तम्
एकं कुलमस्माकम् ।
सत्यम् धर्मः सैहेदर्यम्
अस्मज्जीवनमन्त्रम्
स्नेहं सहनं सर्वसमत्वम्
अस्मद्मोचनतनतन्त्रम्
असम्द्वसुरपि स्वर्गं सर्वम्
जन्मधरा हि सदापि
एतद्देशसुरक्षायै वयम्
प़ड्क्तिषु झचिति मिलामः।।"
https://navavani.org.in/wp/archives/921,"संस्कृते गणितम्- श्री सतीष्, श्रीकृष्णा उच्चविद्यालयः, आनन्दपुरम्।","गणितशास्त्रस्य इतरैः विषयैस्साकं अतीवसंबन्धो BC2000 (क्रिस्तोः पूर्वं द्विसहस्रतमे वर्षे)तमे वर्षे लगधमहर्षिः गणितस्य प्राधान्यमुक्तवान्।
यथा शिखा मयूराणां नागानां मणयो यथा ।
तद्वद्वेदज्योतिषाणां गणितं मूर्धनि स्थितम्।।
महावीराचार्येण AD 850 (क्रिस्तोः परं पञ्चाशतधिक अष्टशततमे वर्षे ) गणितसारसंग्रहे उक्तम्। यथा–
लौकिके वैदिके सामाचिकेSपि यः।
व्यापारस्तत्र सर्वत्र संख्यानमुपयुज्यते।।
कामतन्त्रे अर्थशास्त्रे च गान्धर्वे नाटकेSपि।
वा तथा वैद्ये वास्तुविद्यादि।।
वस्तुषु बहुभिर्विप्रलापैः किम्।
त्रैलोक्यसचराचरैर्य्यद्किञ्चिद् सर्वम्।।
गणितेन विना नहि………………..।
भारतीयश्शास्त्रविषयास्सर्वे वेदकाले एव रचिताः इति आधुनिकशास्त्रज्ञैरस्मभ्यद्दर्शितम्। प्रायशः अध्यायशतेषु लिखितं शतपथब्राह्मणम्, संख्यायनब्राह्मणम्, भूपतब्राह्मणम्, इत्यादिग्रन्थेषु यज्ञकुण्डानां निर्माणे गणितं प्रत्येकतया वृत्तं, त्रिकोणं, सामान्तरिकं, समपार्श्वत्रिकोणं, समभुजत्रिकोणं, समान्तरश्रेणिः, समगुणितश्रेणिः, इत्यादिगणितविषयाः अनया भाषया प्रतिपादिता पञ्चसहस्रेभ्यो वर्षेभ्यः पूर्वं यजुर्वेदे दशानां गुणनं परामृष्टम्।
“एकं च दश,
दश च शतं
शतं च सहस्रं,
सहस्रं च अयुतं,
अयुतं च नियुतं,
नियुतं च प्रयुतं,
प्रयुतं चार्बुदम्,
अर्बुदं च न्यर्बुदं,
न्यर्बुदं च समुद्रं,
समुद्रं च मध्यं,
मध्यञ्चान्तश्च परार्द्धम्।”
अत्र 10°, 10¹, 10², 10³ इति। एषा रीतिः उपयुक्ता वेदकालेSपि। ग्रीक् चिन्तकानां तस्मिन् काले 104
तदुपरि स्थानमूल्यं नासीत्। क्रिस्तोः परं (AD1000) एकसहस्रपर्यन्तं ‘यूरोप्‘ राज्ये ‘दशसंख्यासम्प्रदायः‘ नासीदिति चरिकारैरुक्तम्। प्रोफ. कान्टर्, प्रोफ. माक्स् मुल्लर्, प्रोफ. स्मित्, प्रोफ. लेवि एते विदेशीयाः संस्कृतभाषायां विद्यमानानि ‘शूल्बसूत्राणि‘ लोकेभ्यः ज्ञापितवन्तः। ते गणितग्रन्थाः भवन्ति। भूमेः गोलाकृतिः, भूभ्रमणं, गोलयन्त्रस्य निर्वचनम्, चन्द्रे जलसान्निध्यम् च सर्वं नवनवत्यधिकचतुश्शततमे (AD 499) वर्षे रचिते आर्यभटीये ग्रन्थे प्रतिपादितम्। ‘ऐसक् न्यूटण्‘ इत्यस्य जननात् पूर्वमेव ‘भूगुरुत्वाकर्षणम्‘ परिचायितं द्वितीयेन भास्कराचार्येण सिद्धान्तशिरोमणि नामके ग्रन्थे
“आकृष्टिशक्तिश्च मही तया यत्“,
“स्वस्थं गुरुस्वाभिमुखं स्वशक्त्या आकृष्यते तत् पततीव भाति” इति।
तदेवत् भरद्वाजमहर्षिः ‘विमानतन्त्रे‘ इति स्वग्रन्थे विमानस्य प्राधान्यमक्तवान्।
“ देशदेशान्तरं यद्वत् द्वीपद्वीपान्तरं तथा
लोकलोकान्तरं चैव यो अन्तरीक्षे गन्तुमर्हसि
स विमान इति प्रोक्ता” इति।
अस्माकं शास्त्रेषु सर्वमस्ति किन्तु सुष्ठु ज्ञातव्ये सुष्ठु अध्येतव्यम्। सामान्यमुक्त्वा विशेषज्ञापनायैव अधुना विरमामि।
श्री सतीष् महोदयः
गणिताध्यापकः
श्री कृष्ण उच्चविद्यालयः, आनन्दपुरम्, इरिङ्गालक्कुटा।"
https://navavani.org.in/wp/archives/108,आकाशनीलिमा,"पश्यतु मित्रक आकाशं
छत्रसमानमुपरितले।
पुष्पैराच्छादितं किमु छत्रं
मध्ये चन्द्रः शीतकरः।।
जलदाः श्यामा जलभरिता
दुन्दुभिनादं कुर्वन्ति।
गगने कनकारुणवर्णः
तडितः घोरं गर्जन्ति।।
भ्रमरा पुष्पेष्वतिलीना
मधुरं मधुरं गु़्ञ्जन्ति।
कलकलनिनदैः खगमाला
मुखरति गगनं सर्वत्र।
पक्षं द्वयमिह लब्धं चेत्
इष्टविनोदं करवाम।।"
https://navavani.org.in/wp/archives/430,चन्द्रोदयः।,"वि. विजयन् पट्टाम्पी
उदेति मेखमालासु तत्रैवास्तं करोति च।
उदयास्तमयं दृश्यं सर्वचित्तप्रचोदकम्।।
तारकानायकं पश्य रजतकान्तिसमन्वितम्।
पश्यतां बालकेभ्यः स ददाति सुखदर्शनम्।।
मृगं वा स शशाङ्कं वा उदरे वहति सदा।
शशाङ्कश्च मृगाङ्कश्च तस्य नामद्वयं स्मृतम्।।
बालकैस्तु प्रियश्चन्द्रः मामा मामेति गीयते।
चन्द्रिका कस्य वा नेष्टासुनेत्रद्वयधारिणाम्।।"
